account_id,payment_id,payment_usd,payment_date
YRQ5GR0zP4QtQA4,orQfR06N8dQAG,250,2021-01-16
jfQ5GR0p34QtQAE,oqQfR06N8dQAG,250,2021-01-16
aGQ5GR1WP4QtQAT,opQfR06N8dQAG,250,2021-01-16
bmQ5GR1Wu4QtQAF,okQfR06N8dQAG,1035,2021-01-16
VoQ5GR0ff4QtQAI,ojQfR06N8dQAG,100,2021-01-16
GvQ5GR1HX4QtQAL,oiQfR06N8dQAG,50,2021-01-16
oNQ5GR14q4QtQAQ,ohQfR06N8dQAG,50,2021-01-16
iAQ5GR1Uh4QtQAV,ofQfR06N8dQAG,30,2021-01-16
DoQ5GR0zQ4QtQAO,nWQfR06N8dQAW,666.29,2021-01-16
wxQ5GR06N4QtQAC,nTQfR06N8dQAW,1079.37,2021-01-16
U1Q5GR1b54QtQAM,nSQfR06N8dQAW,300,2021-01-16
uHQ5GR1UA4QtQAX,nRQfR06N8dQAW,150,2021-01-16
o0Q5GR1Wo4QtQAF,nMQfR06N8dQAW,250,2021-01-16
LhQ5GR0ff4QtQAM,nLQfR06N8dQAW,250,2021-01-16
15Q5GR1SC4QtQAD,nKQfR06N8dQAW,250,2021-01-16
aBQ5GR0ff4QtQAQ,nHQfR06N8dQAW,100,2021-01-16
XEQ5GR1EI4QtQA5,nGQfR06N8dQAW,50,2021-01-16
mSQ5GR1Uh4QtQAV,nEQfR06N8dQAW,30,2021-01-16
3QQ5GR1Ao4QtQAV,rnQfR06N8dQAG,49.83,2021-01-15
IGQ5GR19Y4QtQA4,p2QfR06N8dQAG,1044.65,2021-01-15
mtQ5GR1Wc4QtQAB,p0QfR06N8dQAG,803.03,2021-01-15
vOQ5GR1SD4QtQAX,owQfR06N8dQAG,150,2021-01-15
LAQ5GR1Mp4QtQAZ,otQfR06N8dQAG,500,2021-01-15
RFQ5GR1Ui4QtQA3,ooQfR06N8dQAG,250,2021-01-15
DxQ5GR1dI4QtQAK,onQfR06N8dQAG,250,2021-01-15
8TQ5GR1Nc4QtQAV,omQfR06N8dQAG,250,2021-01-15
7OQ5GR1b54QtQAQ,olQfR06N8dQAG,125,2021-01-15
UlQ5GR1EK4QtQAL,ogQfR06N8dQAG,50,2021-01-15
bTQ5GR0Qv4QtQAV,nVQfR06N8dQAW,1378.02,2021-01-15
bxQ5GR1R24QtQAF,nUQfR06N8dQAW,905.18,2021-01-15
YXQ5GR1Wo4QtQA3,nQQfR06N8dQAW,75,2021-01-15
nhQ5GR1b54QtQAA,nPQfR06N8dQAW,5000,2021-01-15
g4Q5GR1JR4QtQAH,nOQfR06N8dQAW,1184.5,2021-01-15
XrQ5GR1SZ4QtQAP,nNQfR06N8dQAW,500,2021-01-15
J8Q5GR1T44QtQAJ,nJQfR06N8dQAW,250,2021-01-15
YQQ5GR1UA4QtQA5,nIQfR06N8dQAW,250,2021-01-15
hxQ5GR1Ui4QtQAF,nFQfR06N8dQAW,50,2021-01-15
cTQ5GR0bx4QtQAQ,tZQfR06N8dQAW,800,2021-01-14
ZHQ5GR1Na4QtQA3,tYQfR06N8dQAW,250,2021-01-14
tYQ5GR1SD4QtQAX,tXQfR06N8dQAW,30,2021-01-14
zQQ5GR1R24QtQAR,tWQfR06N8dQAW,1,2021-01-14
rYQ5GR1II4QtQAT,tVQfR06N8dQAW,500,2021-01-14
gNQ5GR1O14QtQAR,taQfR06N8dQAG,518.25,2021-01-14
tWQ5GR1PV4QtQAT,t9QfR06N8dQAG,30,2021-01-14
jYQ5GR1Sn4QtQAV,swQfR06N8dQAG,50,2021-01-14
F2Q5GR1ci4QtQAI,svQfR06N8dQAG,500,2021-01-14
5KQ5GR13l4QtQAQ,suQfR06N8dQAG,25,2021-01-14
8bQ5GR1SD4QtQAH,stQfR06N8dQAG,2351.9,2021-01-14
7KQ5GR1TV4QtQAX,ssQfR06N8dQAG,1,2021-01-14
2gQ5GR1L44QtQAB,srQfR06N8dQAG,503,2021-01-14
zaQ5GR1R24QtQAB,sqQfR06N8dQAG,840.28,2021-01-14
NEQ5GR1EI4QtQA1,spQfR06N8dQAG,1.05,2021-01-14
RIQ5GR0rD4QtQA4,soQfR06N8dQAG,500,2021-01-14
6MQ5GR0zQ4QtQAW,snQfR06N8dQAG,50,2021-01-14
soQ5GR1L44QtQAB,smQfR06N8dQAG,50,2021-01-14
t4Q5GR1SD4QtQAH,slQfR06N8dQAG,150,2021-01-14
JGQ5GR0BI4QtQA1,skQfR06N8dQAG,125,2021-01-14
h0Q5GR1d64QtQAE,sjQfR06N8dQAG,250,2021-01-14
z1Q5GR1ci4QtQAA,siQfR06N8dQAG,150,2021-01-14
URQ5GR1d64QtQA2,sDQfR06N8dQAW,500,2021-01-14
h0Q5GR1d64QtQAE,sCQfR06N8dQAW,500,2021-01-14
6iQ5GR1GH4QtQAD,tgQfR06N8dQAG,980.08,2021-01-13
ygQ5GR1Wd4QtQAB,tfQfR06N8dQAG,250,2021-01-13
mGQ5GR0t34QtQAU,teQfR06N8dQAG,250,2021-01-13
RHQ5GR1O24QtQAZ,tdQfR06N8dQAG,50,2021-01-13
TDQ5GR1SZ4QtQA5,tcQfR06N8dQAG,50,2021-01-13
3aQ5GR1We4QtQAB,tBQfR06N8dQAW,250,2021-01-13
ZLQ5GR18t4QtQAY,tAQfR06N8dQAW,250,2021-01-13
1nQ5GR0p54QtQAA,t8QfR06N8dQAG,901.59,2021-01-13
UhQ5GR1Iy4QtQAN,t7QfR06N8dQAG,81.25,2021-01-13
rJQ5GR1UW4QtQAX,t6QfR06N8dQAG,250,2021-01-13
h4Q5GR0p44QtQAA,t5QfR06N8dQAG,250,2021-01-13
Q4Q5GR1Ou4QtQAN,t2QfR06N8dQAG,125,2021-01-13
1PQ5GR1Bd4QtQAR,t1QfR06N8dQAG,32.5,2021-01-13
V8Q5GR1WC4QtQAL,t0QfR06N8dQAG,1,2021-01-13
lRQ5GR1ci4QtQAQ,szQfR06N8dQAG,30,2021-01-13
aHQ5GR1Wc4QtQAR,syQfR06N8dQAG,30,2021-01-13
LlQ5GR1Wc4QtQAJ,sxQfR06N8dQAG,30,2021-01-13
HFQ5GR1cy4QtQA2,sBQfR06N8dQAW,250,2021-01-13
YQQ5GR1UA4QtQA5,sAQfR06N8dQAW,250,2021-01-13
rGQ5GR1d64QtQAQ,s9QfR06N8dQAG,50,2021-01-13
72Q5GR1PV4QtQAD,tTQfR06N8dQAW,75,2021-01-12
wAQ5GR1Wm4QtQAR,tSQfR06N8dQAW,500,2021-01-12
JGQ5GR1cy4QtQA2,tNQfR06N8dQAW,125,2021-01-12
D4Q5GR1Mo4QtQAN,tKQfR06N8dQAW,50,2021-01-12
DdQ5GR0bu4QtQAM,tJQfR06N8dQAW,50,2021-01-12
7eQ5GR1KH4QtQAD,tEQfR06N8dQAW,200,2021-01-12
GNQ5GR1TU4QtQA1,tDQfR06N8dQAW,1234.11,2021-01-12
ByQ5GR0fe4QtQAI,tCQfR06N8dQAW,2151.73,2021-01-12
IIQ5GR1W04QtQA3,tbQfR06N8dQAG,30,2021-01-12
swQ5GR1Wd4QtQAB,t4QfR06N8dQAG,250,2021-01-12
d8Q5GR1ck4QtQAE,t3QfR06N8dQAG,250,2021-01-12
4oQ5GR1cj4QtQAA,sYQfR06N8dQAW,125,2021-01-12
NWQ5GR1Vm4QtQA3,sVQfR06N8dQAW,50,2021-01-12
gCQ5GR1Ug4QtQAR,sUQfR06N8dQAW,50,2021-01-12
MUQ5GR1SY4QtQA1,sTQfR06N8dQAW,50,2021-01-12
AHQ5GR1R04QtQA3,sSQfR06N8dQAW,50,2021-01-12
hXQ5GR0fe4QtQAQ,sRQfR06N8dQAW,50,2021-01-12
nHQ5GR1PV4QtQAT,sNQfR06N8dQAW,30,2021-01-12
g5Q5GR0rg4QtQAE,sHQfR06N8dQAW,805.14,2021-01-12
krQ5GR1SC4QtQAD,sGQfR06N8dQAW,6015.14,2021-01-12
xVQ5GR0o74QtQAQ,sgQfR06N8dQAG,500,2021-01-12
tNQ5GR1We4QtQAR,sfQfR06N8dQAG,250,2021-01-12
7dQ5GR1We4QtQAB,seQfR06N8dQAG,250,2021-01-12
W5Q5GR1Kg4QtQAJ,tUQfR06N8dQAW,255,2021-01-11
PGQ5GR1En4QtQAZ,tRQfR06N8dQAW,500,2021-01-11
iaQ5GR1Wd4QtQAF,tQQfR06N8dQAW,250,2021-01-11
MSQ5GR1H04QtQA3,tPQfR06N8dQAW,250,2021-01-11
s1Q5GR0zR4QtQAG,tOQfR06N8dQAW,250,2021-01-11
JGQ5GR1cy4QtQA2,tMQfR06N8dQAW,125,2021-01-11
fEQ5GR1Em4QtQAR,tLQfR06N8dQAW,32.5,2021-01-11
y6Q5GR1SC4QtQAD,tIQfR06N8dQAW,50,2021-01-11
jMQ5GR1SC4QtQAX,tHQfR06N8dQAW,30,2021-01-11
HwQ5GR1SC4QtQAL,tGQfR06N8dQAW,30,2021-01-11
lcQ5GR1cf4QtQAE,tFQfR06N8dQAW,25,2021-01-11
HJQ5GR1YV4QtQA1,sZQfR06N8dQAW,250,2021-01-11
4oQ5GR1cj4QtQAA,sXQfR06N8dQAW,125,2021-01-11
I3Q5GR1Nc4QtQAJ,sWQfR06N8dQAW,1,2021-01-11
G8Q5GR1D94QtQAN,sQQfR06N8dQAW,50,2021-01-11
8mQ5GR1Nb4QtQAB,sPQfR06N8dQAW,50,2021-01-11
IEQ5GR1Mp4QtQA3,sOQfR06N8dQAW,50,2021-01-11
hXQ5GR1L64QtQAR,sMQfR06N8dQAW,30,2021-01-11
jLQ5GR1T54QtQAR,sLQfR06N8dQAW,547.49,2021-01-11
jLQ5GR1T54QtQAR,sKQfR06N8dQAW,528.38,2021-01-11
OgQ5GR1W04QtQAN,sJQfR06N8dQAW,2109.03,2021-01-11
gOQ5GR1L74QtQAR,sIQfR06N8dQAW,1169.27,2021-01-11
eEQ5GR1L64QtQAR,shQfR06N8dQAG,75,2021-01-11
QvQ5GR1SD4QtQAP,sFQfR06N8dQAW,1052.89,2021-01-11
QHQ5GR1PT4QtQA1,sEQfR06N8dQAW,51.5,2021-01-11
CQQ5GR1Gz4QtQAZ,sdQfR06N8dQAG,250,2021-01-11
LbQ5GR1ch4QtQAI,scQfR06N8dQAG,250,2021-01-11
SIQ5GR15k4QtQAY,sbQfR06N8dQAG,250,2021-01-11
1NQ5GR1Bf4QtQAR,saQfR06N8dQAG,250,2021-01-11
loQ5GR1ak4QtQAE,9rQfR06N8dQAG,1819.61,2021-01-10
IfQ5GR1SC4QtQAL,9qQfR06N8dQAG,75,2021-01-10
6tQ5GR1L64QtQAF,8SQfR06N8dQAW,50,2021-01-10
glQ5GR1SC4QtQAH,8RQfR06N8dQAW,30,2021-01-10
jLQ5GR1SC4QtQAX,8QQfR06N8dQAW,30,2021-01-10
H9Q5GR1V64QtQAJ,8PQfR06N8dQAW,898.85,2021-01-10
wXQ5GR06N4QtQAS,8OQfR06N8dQAW,573.17,2021-01-10
rfQ5GR1PV4QtQAD,8NQfR06N8dQAW,739.14,2021-01-10
JaQ5GR1S94QtQAJ,8MQfR06N8dQAW,300,2021-01-10
4dQ5GR1Ke4QtQAF,8LQfR06N8dQAW,75,2021-01-10
vOQ5GR1PS4QtQAT,8KQfR06N8dQAW,475,2021-01-10
AjQ5GR1SD4QtQAP,8JQfR06N8dQAW,55,2021-01-10
n3Q5GR1TV4QtQAH,8IQfR06N8dQAW,250,2021-01-10
P6Q5GR1R24QtQAN,8HQfR06N8dQAW,1,2021-01-10
eCQ5GR1Mq4QtQAV,8GQfR06N8dQAW,50,2021-01-10
EqQ5GR1Vb4QtQAJ,7FQfR06N8dQAW,30,2021-01-10
WUQ5GR0p64QtQAY,7EQfR06N8dQAW,4503.01,2021-01-10
dvQ5GR1L64QtQAB,7DQfR06N8dQAW,75,2021-01-10
zzQ5GR15i4QtQAE,7CQfR06N8dQAW,81.25,2021-01-10
VMQ5GR1GG4QtQA1,7BQfR06N8dQAW,500,2021-01-10
EjQ5GR1NY4QtQAL,7AQfR06N8dQAW,250,2021-01-10
h8Q5GR1L74QtQAB,79QfR06N8dQAG,250,2021-01-10
78Q5GR1WT4QtQAD,78QfR06N8dQAG,50,2021-01-10
5IQ5GR1YV4QtQAX,9pQfR06N8dQAG,30,2021-01-09
N5Q5GR1YV4QtQAP,9oQfR06N8dQAG,30,2021-01-09
45Q5GR1An4QtQAB,9nQfR06N8dQAG,1596.54,2021-01-09
HsQ5GR1WQ4QtQAL,9mQfR06N8dQAG,50,2021-01-09
eSQ5GR1Mr4QtQAV,9lQfR06N8dQAG,3643.82,2021-01-09
f1Q5GR1WA4QtQAD,9kQfR06N8dQAG,475,2021-01-09
PyQ5GR1UB4QtQAL,8FQfR06N8dQAW,1105.51,2021-01-09
hCQ5GR1UA4QtQAX,8EQfR06N8dQAW,300,2021-01-09
z2Q5GR1L34QtQAF,8DQfR06N8dQAW,3288.32,2021-01-09
x9Q5GR06N4QtQAC,8CQfR06N8dQAW,250,2021-01-09
CoQ5GR1UA4QtQAL,8BQfR06N8dQAW,250,2021-01-09
msQ5GR11H4QtQAG,8AQfR06N8dQAW,1102.92,2021-01-09
mhQ5GR1Em4QtQAB,89QfR06N8dQAG,500,2021-01-09
NFQ5GR1Zr4QtQA3,88QfR06N8dQAG,996.14,2021-01-09
DWQ5GR1NY4QtQA1,87QfR06N8dQAG,913,2021-01-09
QtQ5GR1SC4QtQAL,7GQfR06N8dQAW,50,2021-01-09
maQ5GR1UA4QtQAH,77QfR06N8dQAG,30,2021-01-09
BrQ5GR1Na4QtQAJ,76QfR06N8dQAG,75,2021-01-09
IfQ5GR0p64QtQAM,75QfR06N8dQAG,4256.8,2021-01-09
nmQ5GR0o74QtQAA,74QfR06N8dQAG,9779.58,2021-01-09
N0Q5GR0p64QtQAM,73QfR06N8dQAG,255,2021-01-09
uQQ5GR1ah4QtQAQ,72QfR06N8dQAG,125,2021-01-09
TjQ5GR1UB4QtQAL,71QfR06N8dQAG,250,2021-01-09
kJQ5GR1L64QtQAV,70QfR06N8dQAG,50,2021-01-09
LOQ5GR0rg4QtQAY,6zQfR06N8dQAG,1717.68,2021-01-09
LgQ5GR1L64QtQAJ,6yQfR06N8dQAG,3643.82,2021-01-09
qTQ5GR1NZ4QtQAT,6xQfR06N8dQAG,500,2021-01-09
YlQ5GR0rX4QtQAK,6wQfR06N8dQAG,999.87,2021-01-09
whQ5GR1WS4QtQAD,6uQfR06N8dQAG,44.66,2021-01-09
RcQ5GR0p44QtQAI,9ZQfR06N8dQAW,1235.7,2021-01-08
9wQ5GR0p54QtQAE,9YQfR06N8dQAW,7620.23,2021-01-08
P6Q5GR0KB4QtQAL,9XQfR06N8dQAW,190.97,2021-01-08
hkQ5GR1O24QtQAB,9WQfR06N8dQAW,853.43,2021-01-08
XQQ5GR0WG4QtQA1,9jQfR06N8dQAG,45.91,2021-01-08
t0Q5GR1WP4QtQAD,9iQfR06N8dQAG,274.33,2021-01-08
K2Q5GR1RP4QtQAL,9hQfR06N8dQAG,324.85,2021-01-08
OLQ5GR0zQ4QtQA0,9gQfR06N8dQAG,38.05,2021-01-08
z6Q5GR0V34QtQAF,9fQfR06N8dQAG,55.81,2021-01-08
RCQ5GR0KB4QtQA1,9eQfR06N8dQAG,250.03,2021-01-08
taQ5GR1UA4QtQAD,9dQfR06N8dQAG,556.06,2021-01-08
YWQ5GR1L64QtQA3,9cQfR06N8dQAG,397,2021-01-08
zXQ5GR0Tc4QtQAV,9bQfR06N8dQAG,725.58,2021-01-08
1hQ5GR0eA4QtQAG,9aQfR06N8dQAG,310.04,2021-01-08
C8Q5GR1R34QtQAN,99QfR06N8dQAG,845.18,2021-01-08
rtQ5GR1Hv4QtQAF,98QfR06N8dQAG,1117.11,2021-01-08
sfQ5GR0KC4QtQAH,97QfR06N8dQAG,298.12,2021-01-08
WUQ5GR0p64QtQAY,96QfR06N8dQAG,600.58,2021-01-08
5GQ5GR0Kx4QtQAR,95QfR06N8dQAG,1821.82,2021-01-08
JQQ5GR1Rk4QtQAZ,94QfR06N8dQAG,2933.23,2021-01-08
nmQ5GR0o74QtQAA,93QfR06N8dQAG,1324.85,2021-01-08
luQ5GR1NY4QtQAD,92QfR06N8dQAG,1193.22,2021-01-08
KTQ5GR1UA4QtQA5,91QfR06N8dQAG,7645.08,2021-01-08
QEQ5GR0NN4QtQA5,90QfR06N8dQAG,1003.15,2021-01-08
LJQ5GR1NZ4QtQA1,8zQfR06N8dQAG,435.64,2021-01-08
krQ5GR1d44QtQAA,8yQfR06N8dQAG,1463.12,2021-01-08
SxQ5GR1PT4QtQAP,8xQfR06N8dQAG,2246.07,2021-01-08
OgQ5GR1W04QtQAN,8wQfR06N8dQAG,268.07,2021-01-08
C9Q5GR0zQ4QtQAO,8vQfR06N8dQAG,145.76,2021-01-08
f6Q5GR1J04QtQAF,8uQfR06N8dQAG,3062.27,2021-01-08
ysQ5GR1WP4QtQAD,8tQfR06N8dQAG,402.5,2021-01-08
cwQ5GR15j4QtQAE,8sQfR06N8dQAG,711.45,2021-01-08
C8Q5GR1PT4QtQAP,8rQfR06N8dQAG,1059.54,2021-01-08
5jQ5GR1Uz4QtQAB,8qQfR06N8dQAG,55.27,2021-01-08
TyQ5GR1YV4QtQAP,8mQfR06N8dQAG,150,2021-01-08
y5Q5GR1ZS4QtQAH,8lQfR06N8dQAG,532,2021-01-08
YnQ5GR1L64QtQAN,8kQfR06N8dQAG,500,2021-01-08
Q4Q5GR1Ou4QtQAN,8jQfR06N8dQAG,250,2021-01-08
YUQ5GR1Zr4QtQA3,8iQfR06N8dQAG,125,2021-01-08
8NQ5GR1Kh4QtQAR,8hQfR06N8dQAG,543.94,2021-01-08
xCQ5GR1Uh4QtQAR,8gQfR06N8dQAG,13775.52,2021-01-08
1bQ5GR07s4QtQAE,8fQfR06N8dQAG,3733.74,2021-01-08
AwQ5GR15j4QtQAI,86QfR06N8dQAG,1813.33,2021-01-08
UJQ5GR0t54QtQAY,85QfR06N8dQAG,80.94,2021-01-08
WkQ5GR1T34QtQAN,84QfR06N8dQAG,407.78,2021-01-08
xPQ5GR06N4QtQAS,83QfR06N8dQAG,3074.11,2021-01-08
XgQ5GR14p4QtQAI,82QfR06N8dQAG,356.41,2021-01-08
lPQ5GR1Mp4QtQAR,81QfR06N8dQAG,248.13,2021-01-08
OtQ5GR0dN4QtQAO,80QfR06N8dQAG,53.08,2021-01-08
udQ5GR1Gq4QtQAB,7ZQfR06N8dQAW,325,2021-01-08
OtQ5GR0dN4QtQAO,7zQfR06N8dQAG,338.34,2021-01-08
6aQ5GR1An4QtQAB,7YQfR06N8dQAW,250,2021-01-08
mmQ5GR0Ov4QtQAF,7yQfR06N8dQAG,554.11,2021-01-08
94Q5GR10o4QtQAA,7XQfR06N8dQAW,50,2021-01-08
fdQ5GR1UV4QtQAH,7xQfR06N8dQAG,40.21,2021-01-08
UCQ5GR1W04QtQAZ,7WQfR06N8dQAW,50,2021-01-08
17Q5GR07s4QtQAE,7wQfR06N8dQAG,711.8,2021-01-08
dJQ5GR1ce4QtQAQ,7VQfR06N8dQAW,302.62,2021-01-08
hTQ5GR1NZ4QtQAT,7vQfR06N8dQAG,655.42,2021-01-08
xcQ5GR06N4QtQAC,7UQfR06N8dQAW,999.93,2021-01-08
6iQ5GR1GH4QtQAD,7uQfR06N8dQAG,594.2,2021-01-08
k0Q5GR0t34QtQAA,7TQfR06N8dQAW,242.52,2021-01-08
p8Q5GR1Ri4QtQAB,7tQfR06N8dQAG,492.96,2021-01-08
0pQ5GR0Kx4QtQAB,7sQfR06N8dQAG,2.84,2021-01-08
UZQ5GR0Iu4QtQAZ,7rQfR06N8dQAG,833.49,2021-01-08
vsQ5GR1KF4QtQAH,7qQfR06N8dQAG,60.4,2021-01-08
pqQ5GR1T34QtQAB,7pQfR06N8dQAG,49.89,2021-01-08
ctQ5GR11H4QtQAC,7oQfR06N8dQAG,1645.68,2021-01-08
xqQ5GR06N4QtQAC,7nQfR06N8dQAG,1981.13,2021-01-08
cLQ5GR1O24QtQAR,7mQfR06N8dQAG,1057.76,2021-01-08
1eQ5GR1X04QtQAF,7lQfR06N8dQAG,763.31,2021-01-08
AvQ5GR1L44QtQAJ,7kQfR06N8dQAG,922.06,2021-01-08
vsQ5GR1KF4QtQAH,7jQfR06N8dQAG,244.37,2021-01-08
A2Q5GR1ci4QtQAM,7hQfR06N8dQAG,300,2021-01-08
RMQ5GR1ci4QtQA2,7dQfR06N8dQAG,30,2021-01-08
GdQ5GR1ci4QtQAM,7cQfR06N8dQAG,30,2021-01-08
xbQ5GR06N4QtQAC,7bQfR06N8dQAG,199,2021-01-08
LQQ5GR0zQ4QtQA0,7aQfR06N8dQAG,150,2021-01-08
AkQ5GR0p44QtQAI,6ZQfR06N8dQAW,68.82,2021-01-08
RmQ5GR1PV4QtQAL,6YQfR06N8dQAW,947.37,2021-01-08
cuQ5GR0o74QtQAA,6XQfR06N8dQAW,2245.15,2021-01-08
54Q5GR0V24QtQAB,6WQfR06N8dQAW,55.36,2021-01-08
wAQ5GR1Wm4QtQAR,6VQfR06N8dQAW,123.57,2021-01-08
yVQ5GR0V04QtQAR,6vQfR06N8dQAG,60.13,2021-01-08
7eQ5GR1KH4QtQAD,6UQfR06N8dQAW,213.31,2021-01-08
CAQ5GR1Ui4QtQA3,6TQfR06N8dQAW,797.37,2021-01-08
ctQ5GR1TR4QtQAH,6tQfR06N8dQAG,126.96,2021-01-08
sQQ5GR1L64QtQAR,6SQfR06N8dQAW,607.08,2021-01-08
1FQ5GR14q4QtQAQ,6sQfR06N8dQAG,842.34,2021-01-08
UeQ5GR0eB4QtQAK,6RQfR06N8dQAW,44.55,2021-01-08
FLQ5GR1NZ4QtQA1,6rQfR06N8dQAG,1298.55,2021-01-08
v5Q5GR0Qs4QtQAB,6QQfR06N8dQAW,952.54,2021-01-08
CkQ5GR1Iz4QtQAJ,6qQfR06N8dQAG,25.15,2021-01-08
MuQ5GR14p4QtQAI,6PQfR06N8dQAW,1629.87,2021-01-08
YNQ5GR1TS4QtQA5,6pQfR06N8dQAG,2254.58,2021-01-08
8uQ5GR1L44QtQAB,6oQfR06N8dQAG,910.46,2021-01-08
ooQ5GR1R14QtQAB,6nQfR06N8dQAG,1569.16,2021-01-08
81Q5GR1ci4QtQAA,6MQfR06N8dQAW,30,2021-01-08
PGQ5GR1Rh4QtQAZ,6mQfR06N8dQAG,430.31,2021-01-08
xPQ5GR1ci4QtQAU,6LQfR06N8dQAW,30,2021-01-08
qeQ5GR1VZ4QtQAD,6lQfR06N8dQAG,1464.28,2021-01-08
EQQ5GR0NP4QtQA5,6KQfR06N8dQAW,1346.49,2021-01-08
8HQ5GR0t34QtQAQ,6kQfR06N8dQAG,300.01,2021-01-08
sxQ5GR1SC4QtQAH,6JQfR06N8dQAW,75,2021-01-08
QiQ5GR1TU4QtQAP,6jQfR06N8dQAG,282.33,2021-01-08
KaQ5GR0zR4QtQAO,6IQfR06N8dQAW,250,2021-01-08
xOQ5GR0rg4QtQAU,6iQfR06N8dQAG,4518.86,2021-01-08
KOQ5GR1Zp4QtQAZ,6HQfR06N8dQAW,125,2021-01-08
dHQ5GR1IK4QtQAX,6hQfR06N8dQAG,124.8,2021-01-08
X3Q5GR0Jo4QtQAN,6GQfR06N8dQAW,50,2021-01-08
r4Q5GR1O24QtQAB,6gQfR06N8dQAG,300.17,2021-01-08
nUQ5GR1EK4QtQAT,6FQfR06N8dQAW,600.09,2021-01-08
sFQ5GR0mU4QtQAW,6fQfR06N8dQAG,341.65,2021-01-08
GCQ5GR1Bf4QtQA3,6EQfR06N8dQAW,680.74,2021-01-08
xiQ5GR06N4QtQAC,6eQfR06N8dQAG,15577.31,2021-01-08
4UQ5GR1Ke4QtQAR,6DQfR06N8dQAW,1615.2,2021-01-08
7AQ5GR0bx4QtQAU,6dQfR06N8dQAG,324.5,2021-01-08
moQ5GR1NY4QtQAD,6CQfR06N8dQAW,1153.27,2021-01-08
DTQ5GR1L54QtQA3,6cQfR06N8dQAG,93.64,2021-01-08
jKQ5GR0Pp4QtQAV,6BQfR06N8dQAW,524.1,2021-01-08
HVQ5GR1UA4QtQA1,6bQfR06N8dQAG,662.09,2021-01-08
dBQ5GR0bv4QtQAU,6aQfR06N8dQAG,257.86,2021-01-08
CkQ5GR1Iz4QtQAJ,8pQfR06N8dQAG,500,2021-01-07
OAQ5GR1UA4QtQA1,8oQfR06N8dQAG,50,2021-01-07
ZYQ5GR17F4QtQA4,8nQfR06N8dQAG,50,2021-01-07
17Q5GR07s4QtQAE,8dQfR06N8dQAG,944.41,2021-01-07
7yQ5GR1EJ4QtQAH,8bQfR06N8dQAG,250,2021-01-07
PvQ5GR1Js4QtQAN,8aQfR06N8dQAG,32.5,2021-01-07
QwQ5GR1L54QtQAJ,7SQfR06N8dQAW,1108.76,2021-01-07
FCQ5GR1PT4QtQA5,7RQfR06N8dQAW,500,2021-01-07
UnQ5GR1Kg4QtQAJ,7QQfR06N8dQAW,500,2021-01-07
gOQ5GR1U94QtQAR,7PQfR06N8dQAW,50,2021-01-07
ggQ5GR1cV4QtQAG,7OQfR06N8dQAW,500,2021-01-07
ZOQ5GR1TV4QtQA5,7gQfR06N8dQAG,500,2021-01-07
A0Q5GR1aT4QtQAK,7fQfR06N8dQAG,250,2021-01-07
HPQ5GR1Ou4QtQAZ,7eQfR06N8dQAG,1,2021-01-07
hNQ5GR1Ui4QtQAV,6NQfR06N8dQAW,250,2021-01-07
a9Q5GR1WB4QtQAD,6AQfR06N8dQAW,1539.42,2021-01-07
C8Q5GR1PT4QtQAP,69QfR06N8dQAG,1939.85,2021-01-07
StQ5GR1Ux4QtQAN,68QfR06N8dQAG,50,2021-01-07
NZQ5GR1b04QtQA2,67QfR06N8dQAG,125,2021-01-07
JZQ5GR1S94QtQAZ,66QfR06N8dQAG,30,2021-01-07
F3Q5GR1SZ4QtQAP,8ZQfR06N8dQAW,2285.01,2021-01-06
REQ5GR1Am4QtQAZ,8YQfR06N8dQAW,68.63,2021-01-06
xSQ5GR1bi4QtQAU,8XQfR06N8dQAW,250.19,2021-01-06
skQ5GR1Am4QtQAB,8WQfR06N8dQAW,274.59,2021-01-06
SoQ5GR1KH4QtQAL,8VQfR06N8dQAW,150,2021-01-06
yIQ5GR1Bg4QtQAR,8UQfR06N8dQAW,500,2021-01-06
oxQ5GR1az4QtQAA,8TQfR06N8dQAW,250,2021-01-06
LDQ5GR1Mp4QtQA3,8eQfR06N8dQAG,500,2021-01-06
bhQ5GR1WC4QtQAH,8cQfR06N8dQAG,250,2021-01-06
O7Q5GR1EK4QtQAL,7NQfR06N8dQAW,62.26,2021-01-06
GzQ5GR1Fn4QtQAJ,7MQfR06N8dQAW,206.67,2021-01-06
R3Q5GR1NY4QtQAL,7LQfR06N8dQAW,300,2021-01-06
A5Q5GR1An4QtQAJ,7KQfR06N8dQAW,250,2021-01-06
wzQ5GR1An4QtQAB,7JQfR06N8dQAW,50,2021-01-06
X7Q5GR1KG4QtQAP,7IQfR06N8dQAW,50,2021-01-06
SBQ5GR1Vm4QtQA3,7HQfR06N8dQAW,30,2021-01-06
GzQ5GR1Fn4QtQAJ,65QfR06N8dQAG,6873.54,2021-01-06
REQ5GR12C4QtQA0,64QfR06N8dQAG,938.35,2021-01-06
PXQ5GR1TU4QtQA5,63QfR06N8dQAG,75,2021-01-06
6dQ5GR1L44QtQAF,62QfR06N8dQAG,500,2021-01-06
RkQ5GR1Va4QtQAN,61QfR06N8dQAG,500,2021-01-06
OjQ5GR1UA4QtQAL,60QfR06N8dQAG,1,2021-01-06
I2Q5GR1WA4QtQAL,5zQfR06N8dQAG,50,2021-01-06
